Structure_ID,Latitude,Longitude,HWB_Class,Year_Built,Design_Era,Num_Spans,Sa_1s_g,PGA_g,Observed_DS,Obs_DR,Obs_Repair_Category,Obs_Repair_Action,Obs_Priority,RF_DS,RF_DR,RF_P_None,RF_P_Slight,RF_P_Moderate,RF_P_Extensive,RF_P_Complete,RF_Repair_Category,RF_Repair_Action,RF_Priority,MLP_DS,MLP_DR,MLP_P_None,MLP_P_Slight,MLP_P_Moderate,MLP_P_Extensive,MLP_P_Complete,MLP_Repair_Category,MLP_Repair_Action,MLP_Priority,RF_Correct,MLP_Correct,Obs_Color,RF_Color,MLP_Color,Is_Damaged_Obs,Is_Damaged_RF,Is_Damaged_MLP
53 1666,33.97,-118.08,HWB4,1965,conventional,518,0.1394,0.1475,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999090160893,6.4852189999803e-10,9.032807797785213e-08,1.827566887094319e-16,7.310810567152845e-12,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1667,33.975,-118.0783333,HWB4,1965,conventional,604,0.1394,0.1475,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999510802089,2.6966681231137975e-11,4.889151034257734e-08,3.966578025220112e-17,1.3140436357983925e-12,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1668,33.97833333,-118.0766667,HWB4,1965,conventional,415,0.1575,0.1576,none,0.0,Safe,No action needed,0,none,0.0,0.998503359188028,0.00021380583028171053,0.0012828349816902632,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999672434678,4.302631551239415e-09,2.845263062831185e-08,8.279884404617945e-17,1.2700320551910424e-12,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1669,33.985,-118.0716667,HWB4,1965,conventional,411,0.1328,0.142,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999857461552,1.2619202916462865e-09,1.2991773085032622e-08,1.6271002706143303e-17,1.5135320963411066e-13,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1670,33.98833333,-118.07,HWB4,1965,conventional,411,0.1328,0.142,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999853633597,1.2361191230216268e-09,1.3400390275566522e-08,1.469783696340065e-17,1.307242001673475e-13,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1671,34.03666667,-118.37,HWB3,1964,conventional,85,0.42,0.3558,none,0.0,Safe,No action needed,0,none,0.0,0.5649015730545548,0.18776991457231978,0.13568710913912477,0.0773194260200283,0.03432197721397208,Safe,No action needed,0,none,0.0,0.9140925939698585,0.08538118248982741,0.0005262225042687967,1.023749005536012e-12,1.0350215438680362e-09,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1672,34.19166667,-118.485,HWB3,1968,conventional,408,0.7136,0.5993,none,0.0,Safe,No action needed,0,complete,1.0,0.28165734843225193,0.07034324459476388,0.14976055045953096,0.05253889738361698,0.4456999591298363,Needs Replacement,Close bridge — replace,4,none,0.0,0.9106481330714887,4.243815327899305e-06,0.0893473674946774,3.8089082941738963e-11,2.5558041688873994e-07,Safe,No action needed,0,0,1,green,darkred,green,0,1,0
53 1675,34.22166667,-118.4083333,HWB3,1968,conventional,515,0.4698,0.4237,none,0.0,Safe,No action needed,0,complete,1.0,0.28311377450024133,0.1657451831629967,0.13785362788232244,0.07621543607343256,0.3370719783810069,Needs Replacement,Close bridge — replace,4,none,0.0,0.9321920832351385,0.033641331706749385,0.03416653828609244,4.66308806241465e-08,1.4113911397357172e-10,Safe,No action needed,0,0,1,green,darkred,green,0,1,0
53 1676,34.21333333,-118.4066667,HWB5,1968,conventional,408,0.4698,0.4237,none,0.0,Safe,No action needed,0,complete,1.0,0.14901776889390597,0.10960550741341396,0.17970155982826463,0.07026004357386521,0.49141512029055007,Needs Replacement,Close bridge — replace,4,none,0.0,0.9841527348981609,0.003376521844927995,0.012450041574999897,2.067350286801368e-05,2.8179043216644476e-08,Safe,No action needed,0,0,1,green,darkred,green,0,1,0
53 1677,34.19833333,-118.4033333,HWB5,1968,conventional,256,0.4519,0.4205,none,0.0,Safe,No action needed,0,complete,1.0,0.12010991564227647,0.12488475054298019,0.2218350024363732,0.06872314150625795,0.4644471898721121,Needs Replacement,Close bridge — replace,4,none,0.0,0.7947549946959976,0.027923704266976053,0.17723897924853457,8.110783379950868e-05,1.2139546922627673e-06,Safe,No action needed,0,0,1,green,darkred,green,0,1,0
53 1678,34.14333333,-118.735,HWB7,1963,conventional,122,0.348,0.3625,none,0.0,Safe,No action needed,0,none,0.0,0.7364920303372999,0.08175666965493318,0.1636846104900324,0.01786113290257228,0.00020555661516229355,Safe,No action needed,0,none,0.0,0.9999997334861106,3.924460880135501e-09,2.6258942869049397e-07,1.2747521471358733e-22,3.3101533260536125e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1680,34.15333333,-118.6516667,HWB5,1965,conventional,122,0.3896,0.4485,none,0.0,Safe,No action needed,0,none,0.0,0.6497610396112986,0.19703015507739777,0.12334566329784519,0.0057228347252052635,0.024140307288252793,Safe,No action needed,0,none,0.0,0.9999492914587667,3.348316810350155e-05,1.7225373129979387e-05,1.3681709799752076e-17,8.309222683372788e-20,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1681,34.15,-118.665,HWB4,1965,conventional,122,0.377,0.4317,none,0.0,Safe,No action needed,0,none,0.0,0.6736427529836437,0.17575522553151393,0.12638164297925628,0.012970194461941318,0.011250184043644298,Safe,No action needed,0,none,0.0,0.9999478936249715,4.439723571859263e-05,7.7091393099182e-06,2.0487724706879727e-18,8.881109439130263e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1682,34.19666667,-118.4016667,HWB5,1968,conventional,85,0.4519,0.4205,none,0.0,Safe,No action needed,0,none,0.0,0.36341798335716197,0.2648218558137113,0.24997490773276862,0.02258024488734053,0.09920500820901766,Safe,No action needed,0,none,0.0,0.9623804327301173,0.022585347496202,0.015034219678201495,2.721321407045111e-11,6.82661208048708e-11,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1683,34.16833333,-118.4666667,HWB5,1966,conventional,479,0.6947,0.5255,none,0.0,Safe,No action needed,0,complete,1.0,0.25171294737754263,0.26792962804776776,0.1057784511178487,0.021078258769383403,0.35350071468745753,Needs Replacement,Close bridge — replace,4,none,0.0,0.45859619701273324,0.434082283028124,0.10731129223060626,3.746215800362979e-08,1.0190266378465085e-05,Safe,No action needed,0,0,1,green,darkred,green,0,1,0
53 1684,34.16833333,-118.4683333,HWB3,1966,conventional,408,0.6947,0.5255,none,0.0,Safe,No action needed,0,complete,1.0,0.1794455359481557,0.11811170705462855,0.1961243575354785,0.06619216230788125,0.440126237153856,Needs Replacement,Close bridge — replace,4,none,0.0,0.6960150452964518,9.409408316488904e-05,0.3038903472160184,2.1105991971798132e-08,4.922983730225798e-07,Safe,No action needed,0,0,1,green,darkred,green,0,1,0
53 1685,34.175,-118.475,HWB5,1966,conventional,445,0.6134,0.5099,none,0.0,Safe,No action needed,0,complete,1.0,0.24837257285278455,0.14227384808475135,0.13318106886380765,0.0607754496101157,0.4153970605885406,Needs Replacement,Close bridge — replace,4,none,0.0,0.8279602139868731,0.009476405721710669,0.16256085368475795,2.278634562144813e-06,2.4797209617438677e-07,Safe,No action needed,0,0,1,green,darkred,green,0,1,0
53 1686,34.17666667,-118.4766667,HWB3,1966,conventional,439,0.6637,0.5533,none,0.0,Safe,No action needed,0,complete,1.0,0.2662965574931726,0.11540450773269727,0.19453657797436144,0.05276768557369376,0.37099467122607455,Needs Replacement,Close bridge — replace,4,none,0.0,0.9139395335272754,2.0833390294950806e-05,0.08603962978968803,3.240651012500536e-10,2.9686766826011755e-09,Safe,No action needed,0,0,1,green,darkred,green,0,1,0
53 1687,34.18333333,-118.4816667,HWB7,1966,conventional,482,0.6637,0.5533,none,0.0,Safe,No action needed,0,none,0.0,0.49699631617190737,0.34769078706604317,0.09011132311527371,0.028866614813609283,0.036334958833166515,Safe,No action needed,0,none,0.0,0.7367178411685946,0.1237894408030998,0.13949264181645096,3.986178736378162e-09,7.222567587631245e-08,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1688,34.43333333,-118.59,HWB3,1964,conventional,201,1.054,0.6243,none,0.0,Safe,No action needed,0,none,0.0,0.7071871826958207,0.043870361169146,0.05750836679254709,0.18867181077287387,0.0027622785696123707,Safe,No action needed,0,none,0.0,0.9424941848932018,4.224473410501128e-08,0.04580915232251899,0.011696620539545049,1.5244054161975165e-16,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1693,34.03333333,-118.1333333,HWB5,1967,conventional,402,0.1531,0.201,none,0.0,Safe,No action needed,0,none,0.0,0.9921364232855296,0.006580741732780108,0.0012828349816902632,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999920627273357,5.071422400623038e-06,2.865826328780051e-06,1.5722165902281932e-15,2.3933349600441475e-11,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1694,34.03333333,-118.1216667,HWB5,1967,conventional,402,0.1397,0.1825,none,0.0,Safe,No action needed,0,none,0.0,0.9968016740724727,0.003198325927527394,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999992492272965,3.2383727355760716e-07,4.2693427908668136e-07,8.263149125728116e-17,1.1508619372277272e-12,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1695,34.03333333,-118.1266667,HWB5,1967,conventional,399,0.1531,0.201,none,0.0,Safe,No action needed,0,none,0.0,0.9953050332605006,0.003412131757809104,0.0012828349816902632,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999959934616126,2.5448489273296118e-06,1.4616794921034846e-06,5.677407251842221e-16,9.96732653507421e-12,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1696,34.03333333,-118.1383333,HWB8,1967,conventional,475,0.1531,0.201,none,0.0,Safe,No action needed,0,none,0.0,0.9890249646346869,0.009556491457763912,0.0014185439075490819,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999993372948,5.683643180815413e-10,9.434099481338197e-11,3.986334235094366e-24,2.8497791222127056e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1697,34.035,-118.1466667,HWB28,1967,conventional,427,0.1683,0.2254,none,0.0,Safe,No action needed,0,none,0.0,0.9084911866964156,0.08551480430126288,0.005994009002321419,0.0,0.0,Safe,No action needed,0,none,0.0,0.9898063653646217,7.718779997081924e-06,0.010185255144660928,5.005675680847929e-07,1.6014315196247025e-07,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1699,34.03666667,-118.1433333,HWB3,1967,conventional,451,0.1683,0.2254,none,0.0,Safe,No action needed,0,none,0.0,0.9627534807134874,0.030836838396026894,0.00640968089048562,0.0,0.0,Safe,No action needed,0,none,0.0,0.9952119762769808,2.658558514299877e-05,0.004761236038022007,7.151474461405325e-09,1.9494837986183448e-07,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1700,34.18166667,-118.48,HWB5,1966,conventional,76,0.6637,0.5533,none,0.0,Safe,No action needed,0,none,0.0,0.49807196945240434,0.23812631102349371,0.15883036495361488,0.016341422660615158,0.08862993190987194,Safe,No action needed,0,none,0.0,0.9477903702367506,0.010800422200643832,0.04140919863529617,4.2212540540419464e-10,8.505184176183116e-09,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1701,34.185,-118.4816667,HWB5,1966,conventional,73,0.6637,0.5533,none,0.0,Safe,No action needed,0,none,0.0,0.5080184382996851,0.23476054663271972,0.15877008555032954,0.014062552973383184,0.0843883765438825,Safe,No action needed,0,none,0.0,0.9486176881608018,0.008913594976266159,0.042468711196389244,3.995987568201644e-10,5.266944000692612e-09,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1703,33.87333333,-118.1,HWB5,1966,conventional,85,0.1428,0.13,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999999376,6.224386416002495e-14,2.6417067162810546e-16,9.377805256275238e-32,1.0007580378867617e-25,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1704,33.875,-118.1,HWB1,1966,conventional,405,0.1428,0.13,none,0.0,Safe,No action needed,0,none,0.0,0.99,0.01,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.999999999983245,1.3560019372398367e-17,1.6754979759521958e-11,4.131854678458386e-18,9.745947585686483e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1705,33.87833333,-118.1016667,HWB5,1966,conventional,67,0.1439,0.1312,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999999198,7.991864139022548e-14,2.0374333314104974e-16,2.8985991675836084e-32,3.3450837016371983e-26,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1706,33.875,-118.0983333,HWB3,1968,conventional,448,0.1428,0.13,none,0.0,Safe,No action needed,0,none,0.0,0.9969523222359227,0.0010158925880257568,0.0020317851760515136,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999991631343,8.6759216698289e-12,8.275723148212185e-10,1.577666459340691e-17,6.174686448958242e-13,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1707,33.875,-118.0983333,HWB3,1968,conventional,104,0.1428,0.13,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999676161,3.235893982102247e-11,2.4810947025421785e-14,6.510357673754928e-28,1.473579037786466e-22,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1708,34.07166667,-118.1616667,HWB5,1965,conventional,146,0.1668,0.2206,none,0.0,Safe,No action needed,0,none,0.0,0.9250154926567781,0.06914886879288791,0.0054898783675452366,0.00017288009139446506,0.00017288009139446506,Safe,No action needed,0,none,0.0,0.9999981239749375,1.8618766141636684e-06,1.4148448272848438e-08,1.9425478396888478e-20,8.179508479213419e-17,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1709,34.03333333,-118.1133333,HWB3,1967,conventional,402,0.1397,0.1825,none,0.0,Safe,No action needed,0,none,0.0,0.9968016740724727,0.003198325927527394,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999162552924202,4.2832837300969414e-06,7.946083204501428e-05,3.039884390902016e-12,5.887645834613545e-10,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1710,33.85333333,-118.095,HWB5,1964,conventional,85,0.1403,0.1282,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.999999999999988,1.1961096308646906e-14,5.1432829481429114e-17,3.9333457397705653e-32,3.8744535489055597e-26,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1711,33.86666667,-118.0966667,HWB5,1966,conventional,475,0.1428,0.13,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999867049,3.2625461329942673e-13,1.2956470907299001e-11,3.571073408871637e-21,1.2464980550291871e-14,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1712,34.02333333,-118.17,HWB3,1967,conventional,85,0.1674,0.2327,none,0.0,Safe,No action needed,0,none,0.0,0.9031983350625278,0.0853542333927621,0.011447431544710247,0.0,0.0,Safe,No action needed,0,none,0.0,0.9984877919130357,0.0015120111543223647,1.9693263965952235e-07,8.539918688784709e-19,2.1717402630104108e-15,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1714,34.03666667,-118.1683333,HWB7,1967,conventional,104,0.1854,0.255,none,0.0,Safe,No action needed,0,none,0.0,0.9228833444111517,0.0726149365924717,0.004501718996376817,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999494644,4.987330699599067e-11,6.622809862035419e-13,1.6859212530792892e-28,3.499924236359724e-23,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1715,34.03666667,-118.1683333,HWB3,1967,conventional,67,0.1854,0.255,none,0.0,Safe,No action needed,0,none,0.0,0.787450452488171,0.19661018476491532,0.01593936274691363,0.0,0.0,Safe,No action needed,0,none,0.0,0.9989725700949005,0.001027333134441845,9.677065685421903e-08,2.785449178966704e-19,8.076411535589682e-16,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1716,34.03666667,-118.1683333,HWB7,1967,conventional,171,0.1854,0.255,none,0.0,Safe,No action needed,0,none,0.0,0.920378779727613,0.07481651689170352,0.004804703380683583,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999998198881,1.7447968283285526e-10,5.632162431068076e-12,2.946031899647897e-26,4.541677173613643e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1717,34.03666667,-118.1683333,HWB8,1967,conventional,67,0.1854,0.255,none,0.0,Safe,No action needed,0,none,0.0,0.9470365858608997,0.0484616951427235,0.004501718996376817,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999977904,2.19235007426413e-12,1.724822099384096e-14,2.9009502239461694e-32,9.161452613361231e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1718,33.87666667,-118.125,HWB8,1968,conventional,439,0.1371,0.1339,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999999969,6.361169406288501e-16,2.4375090613208788e-15,2.573874941102653e-29,1.2790816912837455e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1719,33.875,-118.12,HWB7,1968,conventional,512,0.1423,0.1304,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999992786,5.231750150037129e-14,6.69079514893254e-13,2.98215771480353e-25,4.171362249250674e-17,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1720,33.875,-118.1166667,HWB3,1968,conventional,509,0.1423,0.1304,none,0.0,Safe,No action needed,0,none,0.0,0.9969523222359227,0.0010158925880257568,0.0020317851760515136,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999947973666,4.783033221695371e-12,5.1837463046335925e-09,3.905907090750803e-16,1.410362864480484e-11,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1721,33.87166667,-118.0983333,HWB3,1966,conventional,585,0.1428,0.13,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999994297069,3.182554053404942e-14,5.686115741231551e-10,3.028277300639467e-17,1.6497116448182888e-12,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1722,33.83166667,-118.0833333,HWB3,1966,conventional,524,0.1337,0.1219,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999823532,5.267840460469013e-15,1.755833396944082e-11,2.280682197015611e-19,8.312710086037768e-14,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1723,33.81,-118.0816667,HWB7,1965,conventional,235,0.1317,0.1188,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,3.218220356497834e-20,3.729863885882799e-20,3.2260357651953906e-35,2.636702191437864e-28,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1724,33.83833333,-118.0866667,HWB8,1964,conventional,158,0.1337,0.1219,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,6.821856955699691e-21,3.284248873049949e-21,2.114234811252597e-38,1.194405847607297e-31,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1725,33.84666667,-118.09,HWB3,1966,conventional,232,0.1375,0.1258,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999996645,2.9528675961871944e-13,4.0163596474105094e-14,1.3490373786500792e-24,6.141783634312167e-20,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1726,34.14666667,-118.7766667,HWB7,1965,conventional,122,0.3088,0.3126,none,0.0,Safe,No action needed,0,none,0.0,0.932285100040421,0.04996720830238122,0.014664840986249181,0.0,0.0030828506709485045,Safe,No action needed,0,none,0.0,0.9999999802037434,2.0813028003969168e-10,1.9588126500423423e-08,1.2881521460309914e-25,4.152855315857772e-30,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1727,34.04,-118.1683333,HWB5,1967,conventional,155,0.1854,0.255,none,0.0,Safe,No action needed,0,none,0.0,0.7334955972920697,0.2573012398418956,0.008857402683246033,0.00017288009139446506,0.00017288009139446506,Safe,No action needed,0,none,0.0,0.9999993803815481,6.155439048557447e-07,4.07454714949374e-09,6.7612321584287085e-21,1.0369001701905932e-16,Safe,No action needed,0,1,1,green,green,green,0,0,0
